DATE,BAA10Y,DCOILWTICO_PCH,DCPN3M_CHG,DEXCAUS_PCH,DEXJPUS_PCH,DEXKOUS_PCH,DEXMXUS_PCH,DEXUSUK_PCH,DGS10_CHG,DJIA_PCH,DTWEXB_PCH,GOLDAMGBD228NLBM_PCH,NASDAQCOM_PCH,RU2000PR_PCH,SP500_PCH,T5YIE_CHG,T5YIFR_CHG,USD3MTD156N_CHG
2010-10-15,3.26,-1.8,0.01,0.7,-0.1,-0.1,0.0,0.2,0.07,-0.3,0.1,-0.3,1.4,-0.2,0.2,-0.09,0.05,0.00000
2010-10-18,3.26,2.3,0.01,0.4,-0.2,0.5,0.0,-0.7,-0.07,0.7,0.2,-1.3,0.5,1.0,0.7,-0.05,-0.03,0.00000
2010-10-19,3.25,-4.2,-0.03,1.5,0.5,1.0,0.3,-1.1,-0.02,-1.5,0.7,0.6,-1.8,-2.3,-1.6,-0.02,0.04,0.00000
2010-10-20,3.23,3.0,0.01,-0.5,-0.6,-0.2,-0.5,0.7,0.01,1.2,-0.4,-2.0,0.8,1.1,1.1,-0.03,-0.01,-0.00062
2010-10-21,3.20,-2.3,0.00,-0.1,0.0,0.3,-0.1,-0.7,0.06,0.3,0.0,0.4,0.1,-0.6,0.2,0.04,0.02,0.00000
2010-10-22,3.18,1.4,#N/A,0.3,0.4,-0.2,0.1,-0.5,0.02,-0.1,0.3,-2.0,0.8,0.8,0.2,0.04,0.00,0.00000
2010-10-25,3.13,1.0,#N/A,-0.6,-1.1,-0.9,-0.6,0.5,0.00,0.3,-0.5,2.0,0.5,0.6,0.2,0.06,0.04,0.00000
2010-10-26,3.13,0.7,0.00,0.2,0.8,0.6,0.4,0.8,0.08,0.0,0.4,-0.8,0.3,-0.1,0.0,0.01,0.01,0.00000
2010-10-27,3.09,-0.8,#N/A,1.0,0.3,0.7,0.7,-0.6,0.08,-0.4,0.6,-0.1,0.2,-0.4,-0.3,-0.04,0.00,-0.00031
2010-10-28,3.16,0.4,#N/A,-1.2,-0.7,-0.6,-0.5,1.0,-0.06,-0.1,-0.5,-0.4,0.2,-0.5,0.1,-0.07,0.05,-0.00125
2010-10-29,3.15,-0.9,#N/A,-0.1,-0.6,0.1,-0.5,0.5,-0.06,0.0,-0.2,0.8,0.0,0.3,0.0,-0.04,0.06,-0.00094
2010-11-01,3.13,1.8,0.01,-0.5,0.2,-0.6,0.0,0.2,0.03,0.1,0.0,1.9,-0.1,-0.7,0.1,0.03,0.05,0.00000
2010-11-02,3.08,1.2,-0.04,-0.3,0.2,-0.5,-0.3,-0.2,-0.03,0.6,-0.4,-0.3,1.1,2.1,0.8,-0.02,-0.04,0.00000
2010-11-03,3.16,0.6,0.02,-0.1,0.8,-0.1,0.0,0.4,0.04,0.2,0.0,0.0,0.3,0.3,0.4,0.02,0.04,0.00000
2010-11-04,3.24,2.4,0.00,-0.7,-1.0,-0.3,-0.5,1.3,-0.14,2.0,-0.7,0.2,1.5,2.6,1.9,0.01,-0.17,-0.00031
2010-11-05,3.27,0.4,#N/A,-0.1,0.9,0.1,-0.2,-0.4,0.05,0.1,0.3,1.7,0.1,0.4,0.4,0.05,-0.03,0.00000
2010-11-08,3.25,0.3,#N/A,0.1,-0.3,0.6,0.3,-0.4,0.02,-0.3,0.4,0.4,0.0,0.0,-0.2,0.01,0.03,0.00000
2010-11-09,3.25,0.0,0.00,-0.1,0.0,-0.2,-0.2,-0.6,0.12,-0.5,-0.1,1.9,-0.7,-1.5,-0.8,0.00,0.04,0.00000
2010-11-10,3.31,0.8,0.00,0.0,1.7,-0.2,0.3,0.1,-0.07,0.1,0.4,-1.0,0.6,1.2,0.4,0.02,-0.12,0.00000
2010-11-11,#N/A,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.7,#N/A,0.8,-0.9,-0.4,-0.4,#N/A,#N/A,0.00000
2010-11-12,3.24,-3.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.8,#N/A,-1.8,-1.5,-1.7,-1.2,#N/A,#N/A,-0.00125
2010-11-15,3.20,0.0,0.02,-0.1,0.6,0.7,0.1,-0.7,0.16,0.1,0.3,-1.4,-0.2,0.1,-0.1,0.00,0.00,0.00000
2010-11-16,3.15,-3.0,0.02,1.7,0.6,-0.4,1.3,-1.1,-0.07,-1.6,0.6,-0.3,-1.7,-2.0,-1.6,-0.08,-0.06,0.00000
2010-11-17,3.13,-2.3,-0.05,-0.3,-0.3,1.2,-0.7,0.4,0.04,-0.1,-0.2,-2.0,0.2,0.3,0.0,0.04,0.10,0.00000
2010-11-18,3.12,1.8,#N/A,-0.3,0.6,-1.2,-0.6,0.4,0.01,1.6,-0.3,1.5,1.6,1.8,1.5,0.04,0.00,0.00000
2010-11-19,3.11,-0.3,#N/A,0.3,-0.2,0.1,0.0,-0.3,-0.02,0.2,0.0,0.1,0.1,0.5,0.3,0.02,0.06,0.00000
2010-11-22,3.14,-0.5,0.00,-0.2,0.0,-0.5,0.0,-0.2,-0.08,-0.2,0.0,0.0,0.6,0.4,-0.2,-0.01,-0.01,0.00000
2010-11-23,3.13,-0.6,-0.03,0.5,-0.7,3.2,1.4,-0.7,-0.03,-1.3,0.8,0.3,-1.5,-1.0,-1.4,-0.04,0.00,0.00000
2010-11-24,3.10,3.0,#N/A,-1.3,0.6,-1.4,-0.6,-0.3,0.16,1.4,-0.2,1.1,1.9,2.3,1.5,0.05,0.05,0.00312
2010-11-25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.4,#N/A,#N/A,#N/A,#N/A,#N/A,0.00438
2010-11-26,3.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3,#N/A,#N/A,#N/A,#N/A,#N/A,0.00250
2010-11-29,3.04,2.2,#N/A,0.4,0.3,0.9,0.6,-0.4,-0.03,-0.4,0.4,-0.5,-0.4,-0.1,-0.1,-0.02,0.00,0.00156
2010-11-30,3.03,-1.9,#N/A,0.4,-0.9,-0.6,-0.9,0.1,-0.03,-0.4,-0.1,1.1,-1.1,-0.7,-0.6,-0.04,-0.04,0.00437
2010-12-01,3.01,3.1,#N/A,-1.0,0.5,-0.7,-0.6,0.2,0.16,2.3,-0.5,1.2,2.0,2.2,2.2,0.06,0.08,0.00313
2010-12-02,2.99,1.4,0.02,-1.1,-0.6,-0.1,-0.2,0.0,0.04,0.9,-0.4,-0.1,1.2,1.1,1.3,0.04,0.02,0.00000
2010-12-03,3.02,1.4,-0.03,0.1,-1.0,-1.0,0.1,0.7,0.02,0.2,-0.4,0.1,0.5,0.7,0.3,-0.02,0.02,0.00000
2010-12-06,3.02,0.2,0.01,0.0,0.0,0.0,0.3,-0.3,-0.08,-0.2,0.1,1.4,0.1,0.6,-0.1,-0.02,0.00,0.00000
2010-12-07,2.99,-0.7,0.02,0.4,0.4,-0.6,0.3,0.8,0.20,0.0,0.0,1.0,0.1,0.5,0.1,0.07,0.07,-0.00125
2010-12-08,2.90,-0.4,0.02,0.1,1.3,1.1,0.1,-0.1,0.11,0.1,0.4,-2.2,0.4,-0.1,0.4,0.01,-0.09,0.00000
2010-12-09,2.86,0.1,-0.04,0.0,-0.4,-0.2,0.3,-0.4,-0.03,0.0,0.0,-0.9,0.3,0.5,0.4,-0.03,-0.07,0.00000
2010-12-10,2.79,-0.6,-0.01,-0.1,0.0,0.3,-0.1,0.5,0.09,0.4,-0.1,0.6,0.8,1.2,0.6,0.00,0.04,-0.00063
2010-12-13,2.80,0.9,0.01,-0.4,-0.4,0.2,-0.6,0.5,-0.03,0.2,-0.4,-0.1,-0.5,-0.6,0.0,0.01,0.03,0.00000
2010-12-14,2.75,-0.3,0.07,-0.1,-0.1,-0.5,-0.2,-0.5,0.20,0.4,-0.1,1.2,0.1,-0.1,0.1,0.03,0.05,0.00032
2010-12-15,2.74,0.4,#N/A,-0.1,0.6,1.4,0.3,-1.2,0.04,-0.2,0.3,-1.2,-0.4,-0.4,-0.5,0.08,0.10,0.00000
2010-12-16,2.77,-1.1,#N/A,0.2,0.2,0.0,0.4,0.0,-0.06,0.4,0.3,-0.3,0.8,1.1,0.6,0.01,0.01,0.00187
2010-12-17,2.73,0.4,#N/A,0.7,-0.1,0.0,-0.2,-0.8,-0.14,-0.1,0.1,-0.7,0.2,0.4,0.1,-0.03,-0.05,0.00000
2010-12-20,2.75,0.7,#N/A,0.5,-0.5,-0.1,-0.1,0.3,0.03,-0.1,0.1,0.5,0.2,0.4,0.3,0.00,0.02,-0.00094
2010-12-21,2.72,0.7,0.02,0.0,0.0,0.1,-0.3,-0.4,-0.01,0.5,-0.1,0.4,0.7,1.1,0.6,0.02,-0.02,0.00000
2010-12-22,2.73,0.6,#N/A,-0.3,-0.2,-0.1,-0.3,-0.5,0.01,0.2,-0.1,0.2,0.1,0.0,0.3,0.04,0.04,0.00000
2010-12-23,2.70,1.1,#N/A,-0.5,-0.7,-0.2,0.0,0.1,0.05,0.1,-0.1,-0.4,-0.2,-0.2,-0.2,0.02,-0.02,0.00000
2010-12-24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3,#N/A,#N/A,#N/A,#N/A,#N/A,0.00000
2010-12-27,2.70,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2010-12-28,2.68,0.5,#N/A,-0.8,-0.8,-0.5,0.0,-0.1,0.14,0.2,-0.2,#N/A,-0.2,-0.4,0.1,0.01,0.05,#N/A
2010-12-29,2.70,-0.4,#N/A,0.0,-0.4,0.0,0.0,0.7,-0.15,0.1,-0.2,#N/A,0.2,0.1,0.1,-0.03,-0.05,#N/A
2010-12-30,2.69,-1.4,#N/A,0.0,-0.3,-1.1,0.2,-0.5,0.03,-0.1,-0.3,0.6,-0.1,-0.1,-0.2,0.01,0.01,0.00000
2010-12-31,2.68,1.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.08,0.1,#N/A,-0.1,-0.4,-0.8,0.0,0.01,-0.01,0.00000
2011-01-03,2.68,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.06,0.8,#N/A,#N/A,1.5,1.9,1.1,-0.01,0.03,#N/A
2011-01-04,2.71,-2.4,#N/A,0.8,0.5,0.0,0.0,0.6,0.00,0.2,0.4,#N/A,-0.4,-1.6,-0.1,0.04,0.04,#N/A
2011-01-05,2.67,1.0,0.03,-0.4,1.5,0.3,-0.5,-0.6,0.14,0.3,0.2,-1.6,0.8,1.2,0.5,0.08,0.06,0.00000
2011-01-06,2.67,-2.1,0.00,0.1,-0.1,-0.6,0.3,0.0,-0.06,-0.2,0.4,-0.5,0.3,-0.5,-0.2,0.02,-0.04,0.00032
2011-01-07,2.73,-0.3,-0.01,-0.2,-0.1,-0.1,0.1,0.5,-0.10,-0.2,0.1,-1.3,-0.2,-0.5,-0.2,-0.05,-0.05,0.00000
2011-01-10,2.75,1.3,-0.02,-0.1,-0.3,0.7,0.0,0.1,-0.02,-0.3,0.1,0.8,0.2,0.5,-0.1,0.00,0.00,0.00000
2011-01-11,2.68,2.1,0.01,-0.2,0.7,-0.4,-0.5,0.3,0.05,0.3,-0.2,0.9,0.3,0.4,0.4,0.09,-0.01,0.00000
2011-01-12,2.68,0.8,0.01,-0.4,-0.1,-1.1,-1.0,0.6,0.03,0.7,-0.5,0.2,0.8,0.8,0.9,0.00,0.04,0.00000
2011-01-13,2.71,-0.5,0.04,0.0,-0.7,0.0,0.2,1.0,-0.06,-0.2,-0.5,-0.2,-0.1,-0.1,-0.2,-0.05,-0.05,0.00000
2011-01-14,2.74,0.2,-0.04,0.4,0.3,0.3,-0.3,0.0,0.01,0.5,0.1,-0.8,0.7,0.9,0.7,-0.02,-0.02,0.00000
2011-01-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.9,#N/A,#N/A,#N/A,#N/A,#N/A,0.00000
2011-01-18,2.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.8,#N/A,#N/A,#N/A,#N/A,#N/A,0.00000
2011-01-19,2.70,-0.6,-0.06,0.3,-0.8,0.2,0.2,-0.1,-0.02,-0.1,-0.1,0.4,-1.5,-2.6,-1.0,-0.01,-0.03,0.00000
2011-01-20,2.70,-2.5,#N/A,0.6,1.2,1.0,0.1,-0.7,0.10,0.0,0.5,-0.7,-0.8,-1.1,-0.1,-0.04,-0.22,0.00000
2011-01-21,2.68,-0.4,#N/A,-0.6,-0.5,-0.5,-0.2,0.8,-0.03,0.4,-0.4,-1.5,-0.5,-0.6,0.2,0.02,-0.04,0.00000
2011-01-24,2.67,-1.7,-0.03,-0.1,-0.2,0.0,-0.1,0.0,-0.01,0.9,-0.2,0.3,1.0,0.8,0.6,0.01,0.01,0.00000
2011-01-25,2.66,-1.9,#N/A,0.5,-0.1,0.3,0.4,-1.1,-0.08,0.0,0.2,-1.6,0.1,0.1,0.0,0.01,-0.03,0.00125
2011-01-26,2.68,1.3,#N/A,-0.3,-0.1,-0.5,-0.4,0.4,0.10,0.1,-0.2,0.7,0.7,1.8,0.4,0.02,0.08,0.00000
2011-01-27,2.67,-2.0,#N/A,-0.1,0.9,-0.2,0.0,0.1,-0.03,0.0,0.1,0.1,0.6,0.2,0.2,-0.06,0.00,0.00000
2011-01-28,2.70,4.4,#N/A,0.5,-1.2,0.1,0.8,-0.4,-0.06,-1.4,0.2,-1.6,-2.5,-2.5,-1.8,0.03,-0.01,0.00000
2011-01-31,2.68,3.2,#N/A,0.3,-0.1,0.3,0.1,1.3,0.06,0.6,-0.1,1.3,0.5,0.8,0.8,0.03,0.11,0.00000
2011-02-01,2.66,-1.6,#N/A,-1.0,-0.6,-0.5,-1.2,0.5,0.06,1.2,-0.6,0.3,1.9,2.3,1.7,0.05,0.01,0.00612
2011-02-02,2.64,0.3,-0.05,-0.4,0.4,0.0,0.2,0.3,0.04,0.0,-0.1,0.0,-0.1,-0.3,-0.3,0.00,-0.02,0.00000
2011-02-03,2.61,-0.4,-0.01,0.2,-0.4,0.0,0.1,0.0,0.06,0.2,0.2,-0.3,0.2,0.3,0.2,-0.01,-0.01,0.00000
2011-02-04,2.57,-1.7,0.06,0.0,0.6,0.0,-0.4,-0.4,0.10,0.2,0.1,1.1,0.6,0.2,0.3,-0.01,0.07,0.00100
2011-02-07,2.53,-1.8,-0.04,-0.1,0.5,-0.9,-0.2,0.1,0.00,0.6,0.0,0.0,0.5,1.0,0.6,-0.01,-0.03,0.00050
2011-02-08,2.50,-0.5,-0.01,0.2,-0.6,-0.2,0.1,-0.1,0.07,0.6,-0.3,0.5,0.5,0.7,0.4,-0.03,0.03,0.00000
2011-02-09,2.53,-0.3,#N/A,0.4,0.7,0.6,0.6,0.0,-0.10,0.1,0.3,0.6,-0.3,-0.5,-0.3,-0.01,-0.09,0.00000
2011-02-10,2.55,-0.2,#N/A,0.1,0.8,1.2,0.2,0.3,0.05,-0.1,0.2,-0.3,0.0,0.4,0.1,-0.02,0.02,0.00000
2011-02-11,2.56,-1.2,0.03,-0.6,0.5,0.5,-0.1,-0.9,-0.06,0.4,0.2,0.0,0.7,1.2,0.6,-0.04,-0.02,0.00100
2011-02-14,2.53,-0.9,-0.01,-0.2,-0.2,0.0,-0.2,0.2,-0.02,0.0,0.0,-0.2,0.3,0.5,0.2,-0.02,0.02,0.00100
2011-02-15,2.53,-0.6,0.01,0.0,0.6,-0.4,0.7,0.7,-0.01,-0.3,0.0,1.1,-0.5,-0.7,-0.3,0.05,-0.05,-0.00050
2011-02-16,2.53,0.8,-0.03,-0.3,-0.1,-0.5,-0.3,-0.4,0.01,0.5,-0.2,0.2,0.8,1.0,0.6,0.03,-0.09,0.00000
2011-02-17,2.56,1.5,0.00,-0.1,-0.6,-0.1,-0.4,0.7,-0.04,0.2,-0.3,0.2,0.2,0.7,0.3,0.03,0.01,0.00000
2011-02-18,2.58,0.0,-0.06,-0.1,0.0,-0.3,-0.3,0.5,0.01,0.6,-0.2,0.6,0.1,0.1,0.2,0.07,0.07,-0.00100
2011-02-21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,#N/A,#N/A,#N/A,#N/A,#N/A,0.00000
2011-02-22,2.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.4,#N/A,#N/A,#N/A,#N/A,#N/A,0.00000
2011-02-23,2.60,3.7,-0.02,0.6,-0.7,0.0,0.7,0.6,0.03,-0.9,-0.1,0.5,-1.2,-1.6,-0.6,0.11,-0.01,-0.00100
2011-02-24,2.59,-0.2,0.04,-0.8,-0.9,0.5,-0.1,-0.7,-0.03,-0.3,-0.2,0.9,0.5,0.6,-0.1,0.00,0.04,-0.00100
2011-02-25,2.60,0.7,#N/A,-0.3,0.1,-0.5,-0.4,-0.2,-0.04,0.5,-0.1,-0.7,1.6,2.2,1.1,-0.03,0.01,0.00000
2011-02-28,2.57,0.6,#N/A,-0.7,0.2,-0.1,-0.1,1.1,0.00,0.8,-0.2,0.3,0.0,0.2,0.6,-0.02,0.00,-0.00100
2011-03-01,2.59,2.6,#N/A,0.1,-0.1,0.0,-0.2,0.4,-0.01,-1.4,-0.1,0.3,-1.6,-2.0,-1.6,0.02,0.02,0.00000
2011-03-02,2.60,2.6,0.03,-0.1,-0.3,-0.2,0.2,0.0,0.05,0.1,-0.1,1.1,0.4,0.5,0.2,0.08,0.00,0.00000
2011-03-03,2.55,-0.3,-0.06,0.1,1.0,-0.5,-0.7,-0.3,0.12,1.6,-0.1,0.0,1.8,2.2,1.7,0.02,0.06,0.00000
2011-03-04,2.60,2.4,0.03,-0.3,-0.1,0.2,-0.2,-0.1,-0.09,-0.7,-0.2,-0.9,-0.5,-0.5,-0.7,-0.03,0.03,0.00000
2011-03-07,2.59,1.0,-0.01,0.2,-0.3,-0.2,0.2,-0.3,0.02,-0.7,0.0,1.3,-1.4,-1.5,-0.8,0.02,0.02,0.00000
2011-03-08,2.59,-0.3,0.03,-0.3,0.7,0.0,-0.3,-0.2,0.05,1.0,0.1,-0.1,0.7,1.5,0.9,0.05,0.03,0.00000
2011-03-09,2.61,-0.6,-0.03,-0.3,0.1,0.0,-0.3,0.2,-0.08,0.0,-0.1,-0.2,-0.5,-0.4,-0.1,-0.06,-0.04,0.00000
2011-03-10,2.66,-1.6,0.01,0.4,0.2,0.8,0.0,-0.9,-0.11,-1.9,0.4,-0.5,-1.8,-2.6,-1.9,-0.03,-0.05,0.00000
2011-03-11,2.63,-1.5,0.02,0.0,-1.5,0.2,-0.4,-0.2,0.03,0.5,-0.2,-1.0,0.5,0.4,0.7,-0.05,0.01,0.00000
2011-03-14,2.65,0.1,-0.03,0.3,-0.1,0.1,0.0,0.9,-0.04,-0.4,-0.2,1.0,-0.5,-0.6,-0.6,-0.02,0.00,-0.00050
2011-03-15,2.68,-3.9,0.00,0.7,-1.0,0.8,0.7,-0.7,-0.03,-1.1,0.3,-1.2,-1.2,-0.9,-1.1,0.01,-0.07,0.00000
2011-03-16,2.71,0.8,0.01,0.9,-0.8,-0.3,0.7,-0.2,-0.11,-2.0,0.2,-0.6,-1.9,-1.2,-1.9,-0.07,0.01,0.00000
2011-03-17,2.72,3.6,0.03,-0.4,-1.8,0.0,0.1,0.7,0.03,1.4,-0.3,0.4,0.7,0.5,1.3,0.09,0.03,0.00000
2011-03-18,2.69,-0.4,-0.01,-0.4,3.0,-0.6,-0.3,0.3,0.03,0.7,-0.1,0.9,0.3,1.2,0.4,0.00,0.00,0.00000
2011-03-21,2.64,1.3,-0.02,-0.8,0.0,-0.4,-0.6,0.5,0.06,1.5,-0.3,0.9,1.8,2.3,1.5,0.02,0.00,0.00000
2011-03-22,2.64,2.1,0.03,0.0,-0.1,-0.1,0.0,0.7,0.00,-0.1,-0.1,-0.2,-0.3,-0.5,-0.4,-0.01,-0.09,0.00000
2011-03-23,2.63,0.7,#N/A,0.5,-0.1,0.3,0.1,-0.9,0.02,0.6,0.3,0.5,0.5,0.3,0.3,-0.03,0.01,-0.00100
2011-03-24,2.59,-0.2,#N/A,-0.7,-0.1,-0.5,-0.4,-0.5,0.06,0.7,-0.3,0.6,1.4,0.7,0.9,0.06,0.12,0.00050
2011-03-25,2.58,-0.1,0.01,0.3,0.4,-0.7,-0.2,-0.5,0.04,0.4,0.1,-0.5,0.2,0.8,0.3,-0.03,-0.03,-0.00100
2011-03-28,2.56,-1.3,0.02,-0.2,0.7,0.1,0.2,-0.4,0.01,-0.2,0.2,-1.0,-0.5,-0.3,-0.3,-0.01,0.05,-0.00050
2011-03-29,2.59,0.8,0.02,0.0,0.9,0.1,0.1,-0.3,0.03,0.7,0.1,-0.4,1.0,0.9,0.7,0.02,0.00,0.00000
2011-03-30,2.59,-0.5,-0.02,-0.4,0.7,-1.1,-0.4,0.3,-0.03,0.6,-0.2,0.4,0.7,1.3,0.7,-0.01,0.01,-0.00250
2011-03-31,2.58,2.3,-0.04,0.0,-0.3,-0.3,0.0,0.1,0.00,-0.3,-0.2,0.8,0.2,0.4,-0.2,0.02,0.00,-0.00150
2011-04-01,2.58,1.3,0.00,-0.9,1.6,-1.0,-0.7,0.5,-0.01,0.5,-0.2,0.2,0.3,0.4,0.5,0.04,0.04,-0.00200
2011-04-04,2.58,0.5,0.00,0.5,-0.1,0.0,0.2,0.0,-0.01,0.2,0.0,-0.1,0.0,0.3,0.0,0.04,0.00,-0.00425
2011-04-05,2.55,-0.3,0.02,-0.4,0.8,0.0,-0.3,0.9,0.05,0.0,-0.1,0.1,0.1,0.5,0.0,0.03,0.01,-0.00300
2011-04-06,2.55,0.5,0.00,-0.5,0.7,-0.2,-0.3,0.2,0.06,0.3,-0.3,1.6,0.3,0.1,0.2,0.02,0.00,-0.00112
2011-04-07,2.57,1.3,#N/A,0.1,-0.3,0.4,0.0,-0.1,0.02,-0.1,0.0,0.0,-0.1,-0.6,-0.2,-0.01,0.05,-0.00313
2011-04-08,2.56,2.2,#N/A,-0.3,0.0,-0.6,-0.4,0.2,0.01,-0.2,-0.4,1.0,-0.6,-1.0,-0.4,0.05,0.05,-0.00425
2011-04-11,2.55,-2.5,0.01,-0.2,-0.5,0.3,0.0,0.3,0.00,0.0,0.0,-0.1,-0.3,-0.8,-0.3,0.00,-0.02,-0.00250
2011-04-12,2.58,-3.4,0.04,0.8,-0.9,0.6,0.7,-0.8,-0.07,-0.9,0.2,-0.6,-1.0,-1.4,-0.8,-0.06,0.04,-0.00200
2011-04-13,2.58,0.8,-0.02,0.1,-0.2,-0.5,-0.1,0.1,-0.03,0.1,-0.1,-0.2,0.6,0.2,0.0,-0.02,0.00,-0.00275
2011-04-14,2.55,1.1,-0.01,-0.1,-0.4,0.0,-0.4,0.4,0.02,0.1,-0.1,0.0,0.0,0.4,0.0,-0.05,0.07,-0.00250
2011-04-15,2.56,1.3,0.01,-0.1,-0.1,0.0,-0.5,-0.2,-0.08,0.5,-0.1,1.0,0.2,0.9,0.4,-0.02,0.00,-0.00075
2011-04-18,2.58,-2.3,-0.01,0.8,-0.8,0.1,0.7,-0.6,-0.03,-1.1,0.5,0.8,-1.1,-1.6,-1.1,-0.04,0.02,-0.00075
2011-04-19,2.56,0.4,-0.01,-1.2,0.0,-0.2,-0.7,0.5,-0.01,0.5,-0.4,0.7,0.4,0.2,0.6,0.05,0.01,-0.00025
2011-04-20,2.55,3.4,#N/A,-0.5,0.2,-0.8,-0.6,0.6,0.04,1.5,-0.5,0.7,2.1,2.0,1.4,0.03,-0.07,0.00000
2011-04-21,2.57,0.8,#N/A,-0.1,-0.9,0.3,-0.1,1.0,-0.01,0.4,-0.4,0.1,0.6,0.7,0.5,0.02,-0.06,0.00000
2011-04-22,#N/A,#N/A,#N/A,0.2,0.1,0.1,0.0,-0.3,#N/A,#N/A,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-04-25,2.58,#N/A,#N/A,0.1,0.0,0.0,0.1,-0.1,#N/A,#N/A,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2011-04-26,2.57,0.0,-0.01,-0.3,0.0,0.2,-0.4,-0.2,-0.05,0.9,-0.1,#N/A,0.8,1.0,0.9,0.02,-0.06,#N/A
2011-04-27,2.57,0.5,0.04,0.4,0.8,-0.4,0.2,0.4,0.05,0.8,0.0,0.2,0.8,0.6,0.6,0.05,-0.05,0.00050
2011-04-28,2.59,0.1,#N/A,-0.4,-1.2,-0.5,-0.4,0.6,-0.05,0.6,-0.5,1.5,0.1,0.4,0.4,0.04,-0.08,-0.00025
2011-04-29,2.58,0.9,#N/A,-0.3,-0.3,-0.4,-0.2,0.3,-0.02,0.4,-0.3,#N/A,0.0,0.4,0.2,0.04,-0.02,#N/A
2011-05-02,2.57,-0.3,#N/A,0.1,-0.1,-0.3,-0.2,0.0,-0.01,0.0,-0.1,#N/A,-0.3,-1.2,-0.2,-0.01,-0.01,#N/A
2011-05-03,2.57,-2.1,#N/A,0.0,-0.3,0.5,0.5,-0.9,-0.03,0.0,0.1,#N/A,-0.8,-1.3,-0.3,-0.02,0.00,#N/A
2011-05-04,2.56,-1.6,-0.01,0.9,-0.4,0.5,0.6,-0.1,-0.03,-0.7,0.3,-0.7,-0.5,-1.3,-0.7,-0.01,0.01,-0.00200
2011-05-05,2.59,-8.2,-0.03,0.9,-0.7,0.5,0.5,-0.6,-0.07,-1.1,0.6,-1.4,-0.5,-0.4,-0.9,-0.13,-0.01,-0.00200
2011-05-06,2.60,-3.0,0.00,-0.5,0.5,0.4,-0.9,-0.1,0.01,0.4,0.0,-1.8,0.5,0.5,0.4,-0.03,0.03,-0.00125
2011-05-09,2.64,3.6,0.01,0.5,0.2,-0.4,0.4,-0.5,-0.02,0.4,0.4,1.2,0.6,1.1,0.5,0.04,-0.04,-0.00125
2011-05-10,2.61,3.1,0.04,-0.5,0.1,0.1,-0.3,0.0,0.06,0.6,-0.2,0.8,1.0,1.6,0.8,0.02,0.00,-0.00175
2011-05-11,2.61,-5.3,-0.05,-0.3,0.0,-0.6,0.1,0.5,-0.04,-1.0,0.1,0.5,-0.9,-1.8,-1.1,-0.11,-0.01,-0.00175
2011-05-12,2.64,0.7,0.02,0.8,0.0,1.1,0.6,-0.7,0.03,0.5,0.4,-2.4,0.6,0.8,0.5,0.00,0.00,-0.00150
2011-05-13,2.64,0.7,0.00,0.5,0.0,-0.1,0.7,-0.7,-0.04,-0.8,0.3,1.5,-1.2,-1.4,-0.8,-0.05,-0.03,-0.00025
2011-05-16,2.60,-2.3,-0.03,-0.1,0.1,0.5,-0.2,0.4,-0.03,-0.4,-0.1,-1.1,-1.6,-1.5,-0.6,-0.03,-0.07,0.00000
2011-05-17,2.59,-0.5,0.00,0.7,0.7,-0.3,0.4,-0.2,-0.03,-0.5,0.3,0.0,0.0,-0.3,0.0,-0.04,-0.04,-0.00075
2011-05-18,2.59,3.2,0.04,-0.5,0.0,-0.1,-0.4,-0.4,0.06,0.6,-0.4,-0.3,1.1,1.6,0.9,0.06,0.06,0.00025
2011-05-19,2.61,-1.5,0.00,-0.2,0.5,-0.1,-0.4,0.2,-0.01,0.4,0.0,-0.2,0.3,0.2,0.2,-0.04,-0.16,-0.00150
2011-05-20,2.63,1.2,0.01,0.3,-0.2,-0.3,-0.1,0.3,-0.02,-0.7,0.0,0.9,-0.7,-0.7,-0.8,-0.03,0.11,-0.00100
